id_str,screen_name,name,followers_count,friends_count,statuses_count,favourites_count,listed_count,url,time_zone,default_profile,default_profile_image,profile_banner_url,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,contributors_enabled,timestamp,dataset,is_bot,screen_name_length,lang,geo_enabled,profile_use_background_image,profile_sidebar_fill_color,notifications,following,created_at,crawled_at,updated,account_age_days,profile_image_url,description,has_description,description_length,location,verified
loveIysivan,6623,384,131.0,6017.0,2.0,,,CST,,1.0,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/590035003553292288/ZWy__ivx_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,-18000,,,Sun Jan 25 19:03:50 +0000 2015,,genuine_accounts.csv,False,4,chicago,https://pbs.twimg.com/profile_banners/2998397201/1429510281,333333,C0DEED,,2015-01-25 20:03:50,,0,,,1,,,,,
tsh906,7040,40,309.0,4526.0,1.0,,,Taipei,,,,https://pbs.twimg.com/profile_background_images/450189740248031232/UisAgmGj.jpeg,https://pbs.twimg.com/profile_images/587543460464332800/yY0ZfXwF_normal.jpg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/450189740248031232/UisAgmGj.jpeg,0084B4,28800,,,Tue Aug 16 15:15:34 +0000 2011,,genuine_accounts.csv,False,4,Taiwan,https://pbs.twimg.com/profile_banners/356241682/1428916250,333333,C0DEED,,2011-08-16 17:15:34,,0,,,1,,,,,
tulipduchess,18570,367,632.0,22797.0,3.0,,,Arizona,,1.0,,https://pbs.twimg.com/profile_background_images/433063940336001024/4p79pjur.jpeg,https://pbs.twimg.com/profile_images/571757110398070784/wvAJ9aAh_normal.jpeg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/433063940336001024/4p79pjur.jpeg,94D487,-25200,,,Tue Sep 03 05:17:54 +0000 2013,,genuine_accounts.csv,False,5,located in flower hell,https://pbs.twimg.com/profile_banners/1724424804/1427650100,333333,C0DEED,,2013-09-03 07:17:54,,0,,,1,,,,,
tull_ebooks,16599,1112,2000.0,18744.0,16.0,,,Melbourne,,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/498630718117793793/A-H9cyjG_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,36000,,,Mon Aug 11 00:04:53 +0000 2014,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/2722765441/1407717839,333333,C0DEED,,2014-08-11 02:04:53,,0,,,1,,,,,
twentyonealexas,5081,749,779.0,5753.0,4.0,,,Pacific Time (US & Canada),,1.0,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/588549949589049344/BAEqfu-p_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,-25200,,,Thu Dec 04 17:26:10 +0000 2014,,genuine_accounts.csv,False,4,san diego,https://pbs.twimg.com/profile_banners/2918891071/1428316861,333333,C0DEED,,2014-12-04 18:26:10,,0,,,1,,,,,
gottagetouj,28957,572,561.0,2749.0,7.0,,,Eastern Time (US & Canada),,,,https://pbs.twimg.com/profile_background_images/579438285178552320/KV2GCW3u.jpg,https://pbs.twimg.com/profile_images/593993744187273216/PN9kGW-r_normal.jpg,000000,,DDEEF6,http://pbs.twimg.com/profile_background_images/579438285178552320/KV2GCW3u.jpg,000000,-14400,,,Fri Dec 27 03:36:27 +0000 2013,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/2263714776/1430454119,333333,FFFFFF,,2013-12-27 04:36:27,,1,,,1,,,,,
twerk4meniall,23606,475,68.0,7638.0,3.0,,,Pacific Time (US & Canada),,,,https://pbs.twimg.com/profile_background_images/775181938/2b3eb174a3f7b6f2a638c466f56001de.jpeg,https://pbs.twimg.com/profile_images/500308955847860225/bWE3UBTd_normal.jpeg,FFFFFF,,D3BAF5,http://pbs.twimg.com/profile_background_images/775181938/2b3eb174a3f7b6f2a638c466f56001de.jpeg,2C9638,-25200,,,Sat Jul 25 23:53:21 +0000 2009,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/60181291/1415157898,3C3940,5DADBD,,2009-07-26 01:53:21,,0,,,1,,,,,
twerkingxstyles,34973,2712,2235.0,13058.0,6.0,,,Taipei,,1.0,,https://pbs.twimg.com/profile_background_images/591968525624836096/bwYdTwXI.jpg,https://pbs.twimg.com/profile_images/587534575586295808/8BJ_ZRkM_normal.jpg,FFFFFF,,DD588B,http://pbs.twimg.com/profile_background_images/591968525624836096/bwYdTwXI.jpg,D84979,28800,,,Wed Jan 02 01:24:19 +0000 2013,,genuine_accounts.csv,False,5,"LA, California",https://pbs.twimg.com/profile_banners/1053906362/1428623297,E2417A,B35E78,,2013-01-02 02:24:19,,0,,,1,,,,,
twity_seestee,1266,183,188.0,1085.0,2.0,,,,,1.0,,https://pbs.twimg.com/profile_background_images/378800000180124385/6CKsFR5W.jpeg,https://pbs.twimg.com/profile_images/593455854310952961/S9QHVdku_normal.jpg,000000,,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000180124385/6CKsFR5W.jpeg,AF09F0,,,,Sun Feb 02 17:02:03 +0000 2014,,genuine_accounts.csv,False,4,"Kathmandu, Nepal",https://pbs.twimg.com/profile_banners/2324053074/1430325865,333333,F009E8,,2014-02-02 18:02:03,,0,,,1,,,,,
txlibrarylady,1335,246,164.0,499.0,7.0,,,Central Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/378800000019551879/74bd96aca24873a4899aabba7a16d520.jpeg,https://pbs.twimg.com/profile_images/588542953498390528/Q0vKOYh4_normal.jpg,FFFFFF,,7AC3EE,http://pbs.twimg.com/profile_background_images/378800000019551879/74bd96aca24873a4899aabba7a16d520.jpeg,0F0E0E,-18000,,,Mon Mar 30 02:58:51 +0000 2009,,genuine_accounts.csv,False,4,,https://pbs.twimg.com/profile_banners/27570114/1403235384,3D1957,642D8B,,2009-03-30 04:58:51,,0,,,1,,,,,
tydjar,25831,743,628.0,17264.0,0.0,,,Arizona,,1.0,,https://pbs.twimg.com/profile_background_images/801466666/f79576e10d137c84e2eb0697cc494f6d.jpeg,https://pbs.twimg.com/profile_images/594047839900016640/b3iAlWrl_normal.jpg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/801466666/f79576e10d137c84e2eb0697cc494f6d.jpeg,009999,-25200,,,Thu Jun 07 00:13:27 +0000 2012,,genuine_accounts.csv,False,5,bayarea,https://pbs.twimg.com/profile_banners/601401812/1425282989,333333,131516,,2012-06-07 02:13:27,,0,,,1,,,,,
tyler_sprouse16,6212,552,737.0,1467.0,0.0,,,,,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/592528461052317697/ZUVtdM7u_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,,,,Sun Mar 11 03:44:04 +0000 2012,,genuine_accounts.csv,False,4,NMCC,https://pbs.twimg.com/profile_banners/520977237/1430104768,333333,C0DEED,,2012-03-11 04:44:04,,0,,,1,,,,,
tzeeck,25780,3759,1568.0,25911.0,92.0,,,Eastern Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/234923904/dirt.jpg,https://pbs.twimg.com/profile_images/590117883398660096/0Ilv_a9C_normal.jpg,EEEEEE,,FFFFFF,http://pbs.twimg.com/profile_background_images/234923904/dirt.jpg,93A644,-14400,,,Thu Aug 12 04:55:28 +0000 2010,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/177455411/1427311394,333333,B2DFDA,,2010-08-12 06:55:28,,0,,,1,,,,,
heswires,32039,10307,31.0,6957.0,45.0,,,Belgrade,,1.0,,https://pbs.twimg.com/profile_background_images/378800000177030681/MzZz1i3Z.jpeg,https://pbs.twimg.com/profile_images/589864165977751552/ex8E-5o3_normal.jpg,000000,,E5507E,http://pbs.twimg.com/profile_background_images/378800000177030681/MzZz1i3Z.jpeg,DD2E44,7200,,,Mon Jan 13 20:33:31 +0000 2014,,genuine_accounts.csv,False,5,grace,https://pbs.twimg.com/profile_banners/2290175136/1429469549,362720,000000,,2014-01-13 21:33:31,,0,,,,,,,,
ucantsitwithus1,1184,305,318.0,731.0,0.0,,,,,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/590365615518396417/GfbJAc9N_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,,,,Tue Oct 08 00:58:49 +0000 2013,,genuine_accounts.csv,False,4,,https://pbs.twimg.com/profile_banners/1945485462/1423286631,333333,C0DEED,,2013-10-08 02:58:49,,0,,,1,,,,,
uglysamoan_,2393,284,118.0,528.0,2.0,,,Samoa,,1.0,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/561627544428883968/-HXqxgil_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,-39600,,,Sat Jan 10 07:11:14 +0000 2015,,genuine_accounts.csv,False,4,American Samoa,https://pbs.twimg.com/profile_banners/2971276314/1427358090,333333,C0DEED,,2015-01-10 08:11:14,,0,,,1,,,,,
ulisetter,12064,1400,422.0,5560.0,6.0,,,Central Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/431316086/DSC00305_edited.JPG,https://pbs.twimg.com/profile_images/540545058941194240/j0-WhAdv_normal.jpeg,181A1E,,252429,http://pbs.twimg.com/profile_background_images/431316086/DSC00305_edited.JPG,2FC2EF,-18000,,,Tue Nov 16 10:12:11 +0000 2010,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/216305430/1417440647,666666,1A1B1F,,2010-11-16 11:12:11,,0,,,1,,,,,
umaAPAOsapogi,51977,647,631.0,2657.0,9.0,,,Taipei,,1.0,,https://pbs.twimg.com/profile_background_images/283225484/270454_1826706471049_1341910229_31588328_4317167_n.jpg,https://pbs.twimg.com/profile_images/593194237895712768/DoRhOtAj_normal.jpg,F5F2F5,,0E0F0F,http://pbs.twimg.com/profile_background_images/283225484/270454_1826706471049_1341910229_31588328_4317167_n.jpg,0EF5C3,28800,,,Thu Apr 08 15:37:21 +0000 2010,,genuine_accounts.csv,False,5,Baguio City,,35D60D,050105,,2010-04-08 17:37:21,,0,,,,,,,,
unicorn_lina94,3796,82,88.0,60.0,1.0,,,Beijing,,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/526412742500966400/7iwwFOCm_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,28800,,,Wed Oct 24 14:00:24 +0000 2012,,genuine_accounts.csv,False,4,,https://pbs.twimg.com/profile_banners/901875258/1430232262,333333,C0DEED,,2012-10-24 16:00:24,,1,,,1,,,,,
robynsbutera,24130,2245,65.0,29751.0,27.0,,,Pacific Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/507988576756183040/0WmtqLOy.jpeg,https://pbs.twimg.com/profile_images/593888762280587264/jkWEHpeS_normal.jpg,FFFFFF,,E6F6F9,http://pbs.twimg.com/profile_background_images/507988576756183040/0WmtqLOy.jpeg,ABB8C2,-25200,,,Fri Dec 13 01:38:52 +0000 2013,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/2243177708/1430429128,333333,000000,,2013-12-13 02:38:52,,0,,,1,,,,,
untouchablarry,42079,6692,4497.0,10431.0,75.0,,,Beijing,,1.0,,https://pbs.twimg.com/profile_background_images/520807197882589184/PtT8SW-6.jpeg,https://pbs.twimg.com/profile_images/590157415435243520/EoiR-N0m_normal.jpg,000000,,DDFFCC,http://pbs.twimg.com/profile_background_images/520807197882589184/PtT8SW-6.jpeg,0084B4,28800,,,Thu Oct 18 08:34:44 +0000 2012,,genuine_accounts.csv,False,5,"m ☆, r ☼, & a☽ • fabclq • 723",https://pbs.twimg.com/profile_banners/888376710/1429587701,333333,9AE4E8,,2012-10-18 10:34:44,,0,,,1,,,,,
urfavorite3304,11490,182,345.0,20088.0,2.0,,,Mountain Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/65224780/Untitled.jpg,https://pbs.twimg.com/profile_images/468596794272661504/1qXqJJVg_normal.jpeg,C0DEED,,DDEEF6,http://pbs.twimg.com/profile_background_images/65224780/Untitled.jpg,0084B4,-21600,,,Sun Nov 15 19:32:27 +0000 2009,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/90229508/1353874043,333333,C0DEED,,2009-11-15 20:32:27,,0,,,1,,,,,
usmoi,1426,143,145.0,123.0,1.0,,,Islamabad,,1.0,,https://pbs.twimg.com/profile_background_images/341614295/bike.jpg,https://pbs.twimg.com/profile_images/581030669863649280/ZnN1634N_normal.jpg,65B0DA,,7AC3EE,http://pbs.twimg.com/profile_background_images/341614295/bike.jpg,FF0000,18000,,,Sun May 17 15:07:48 +0000 2009,,genuine_accounts.csv,False,4,"Islamabad, Pakistan",https://pbs.twimg.com/profile_banners/40673360/1426383462,3D1957,642D8B,,2009-05-17 17:07:48,,1,,,1,,,,,
v1ck_mendoza,9898,109,111.0,7922.0,2.0,,,,,1.0,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/583323340359667713/V8V95sa__normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,,,,Fri Sep 13 11:50:30 +0000 2013,,genuine_accounts.csv,False,4,"Richmond, CA",https://pbs.twimg.com/profile_banners/1860371966/1402613398,333333,C0DEED,,2013-09-13 13:50:30,,0,,,1,,,,,
valeerrie_,1091,269,328.0,1151.0,0.0,,,,,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/592856623372234752/FlN2uWsk_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,,,,Wed May 28 02:09:49 +0000 2014,,genuine_accounts.csv,False,4,,https://pbs.twimg.com/profile_banners/2528822924/1427855806,333333,C0DEED,,2014-05-28 04:09:49,,0,,,1,,,,,
vanessa_galvan_,19804,409,236.0,92966.0,0.0,,,America/Los_Angeles,,,,https://pbs.twimg.com/profile_background_images/378800000157167808/wSCs4HmL.jpeg,https://pbs.twimg.com/profile_images/593280658274848768/3zabDuq4_normal.jpg,FFFFFF,,E6F6F9,http://pbs.twimg.com/profile_background_images/378800000157167808/wSCs4HmL.jpeg,CC3366,-25200,,,Fri May 06 02:57:57 +0000 2011,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/293853413/1423120380,333333,DBE9ED,,2011-05-06 04:57:57,,0,,,1,,,,,
vangief,1505,66,108.0,296.0,3.0,,,Pacific Time (US & Canada),,,,https://pbs.twimg.com/profile_background_images/231452148/mini-DSC_2223.JPG,https://pbs.twimg.com/profile_images/378800000863411240/z2JxM90w_normal.jpeg,86A4A6,,A0C5C7,http://pbs.twimg.com/profile_background_images/231452148/mini-DSC_2223.JPG,FF3300,-25200,,,Tue Jun 12 20:02:33 +0000 2007,,genuine_accounts.csv,False,4,,,333333,709397,,2007-06-12 22:02:33,,0,,,1,,,,,
vaniefontanilla,18306,339,124.0,1.0,6.0,,,Greenland,,1.0,,https://pbs.twimg.com/profile_background_images/810125008/d6a2f2e5387f157c2df52ff935334d95.jpeg,https://pbs.twimg.com/profile_images/488197428814692352/Tybppkj5_normal.jpeg,FFFFFF,,E6D6CD,http://pbs.twimg.com/profile_background_images/810125008/d6a2f2e5387f157c2df52ff935334d95.jpeg,3B94D9,-7200,,,Sat Jun 06 18:39:15 +0000 2009,,genuine_accounts.csv,False,5,Spain ✈ Philippines,https://pbs.twimg.com/profile_banners/45186390/1422189091,454242,FFFFFF,,2009-06-06 20:39:15,,0,,,,,,,,
vannahbabyyy_,23163,403,235.0,2530.0,4.0,,,Arizona,,1.0,,https://pbs.twimg.com/profile_background_images/378800000175760183/SNVMjFg8.png,https://pbs.twimg.com/profile_images/593244172682801153/p5pC8B1n_normal.jpg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000175760183/SNVMjFg8.png,F5ABB5,-25200,,,Wed Jul 11 07:37:53 +0000 2012,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/632685533/1430313630,333333,F5ABB5,,2012-07-11 09:37:53,,1,,,,,,,,
vannenanne,1329,45,56.0,416.0,0.0,,,,,,,https://abs.twimg.com/images/themes/theme4/bg.gif,https://pbs.twimg.com/profile_images/581341332574072834/jKlz011h_normal.jpg,5ED4DC,,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,,,,Wed Jun 04 01:11:23 +0000 2014,,genuine_accounts.csv,False,4,,,3C3940,0099B9,,2014-06-04 03:11:23,,1,,,1,,,,,
vannidaabuun,3856,242,233.0,1416.0,0.0,,,Alaska,,1.0,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/564270580027781121/p1OlPal-_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,-28800,,,Thu Nov 18 03:41:45 +0000 2010,,genuine_accounts.csv,False,4,,https://pbs.twimg.com/profile_banners/216940212/1418454246,333333,C0DEED,,2010-11-18 04:41:45,,0,,,1,,,,,
varomartin,3754,136,262.0,676.0,13.0,,,Madrid,,1.0,,https://pbs.twimg.com/profile_background_images/159542200/spain.jpg,https://pbs.twimg.com/profile_images/593229275689517056/KdgGodRN_normal.jpg,EEEEEE,,EFEFEF,http://pbs.twimg.com/profile_background_images/159542200/spain.jpg,009999,7200,,,Fri Aug 13 11:07:11 +0000 2010,,genuine_accounts.csv,False,4,WorldMyHome-MadridMyBasecamp,https://pbs.twimg.com/profile_banners/177909572/1430271923,333333,131516,,2010-08-13 13:07:11,,1,,,1,,,,,
veencarlos,2413,293,157.0,1525.0,1.0,,,Krasnoyarsk,,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/581750957429514240/58y7iKqq_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,28800,,,Sat Mar 29 11:01:34 +0000 2014,,genuine_accounts.csv,False,4,baguio|tarlac,https://pbs.twimg.com/profile_banners/2417295295/1419098350,333333,C0DEED,,2014-03-29 12:01:34,,1,,,1,,,,,
veranobitha,65064,859,142.0,165.0,1.0,,,Paris,,1.0,,https://pbs.twimg.com/profile_background_images/434547426/457722691.jpg,https://pbs.twimg.com/profile_images/587266634387099648/6sn6N-ie_normal.jpg,171515,,E5507E,http://pbs.twimg.com/profile_background_images/434547426/457722691.jpg,B02CB0,7200,,,Sat Jun 20 02:01:32 +0000 2009,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/48896966/1401030075,781676,B02CB0,,2009-06-20 04:01:32,,0,,,1,,,,,
versaceangel18,85215,639,38.0,16625.0,6.0,,,Arizona,,1.0,,https://pbs.twimg.com/profile_background_images/378800000091928309/57c5d45929ecb7bccf5f93580457e773.png,https://pbs.twimg.com/profile_images/591433294442528769/CnrDCbzy_normal.jpg,FFFFFF,,0E0E0E,http://pbs.twimg.com/profile_background_images/378800000091928309/57c5d45929ecb7bccf5f93580457e773.png,050505,-25200,,,Fri Apr 13 19:35:50 +0000 2012,,genuine_accounts.csv,False,5,miamiliving,https://pbs.twimg.com/profile_banners/552954961/1430438448,2A52D3,000000,,2012-04-13 21:35:50,,1,,,1,,,,,
vexingquestions,1055,308,1006.0,392.0,3.0,,,Central Time (US & Canada),,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/527954590806056960/ucFdiSeW_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,0084B4,-18000,,,Wed Feb 01 03:55:35 +0000 2012,,genuine_accounts.csv,False,4,"Madrid, Spain",,333333,C0DEED,,2012-02-01 04:55:35,,0,,,1,,,,,
viciousversace,19452,2340,302.0,2220.0,1.0,,,Alaska,,1.0,,https://pbs.twimg.com/profile_background_images/378800000092751416/2d703a48a273c73cd64dfa8212298ebb.jpeg,https://pbs.twimg.com/profile_images/592286296447389696/8m_J_871_normal.jpg,FFFFFF,,E6F6F9,http://pbs.twimg.com/profile_background_images/378800000092751416/2d703a48a273c73cd64dfa8212298ebb.jpeg,CC3366,-28800,,,Mon Nov 09 11:01:15 +0000 2009,,genuine_accounts.csv,False,5,khalil's following list 3·7·12,https://pbs.twimg.com/profile_banners/88640630/1429186459,333333,EBEBEB,,2009-11-09 12:01:15,,0,,,1,,,,,
vickycheaa,114232,10241,482.0,997.0,107.0,,,Hawaii,,,,https://pbs.twimg.com/profile_background_images/436767812086800385/MZWmUyWT.png,https://pbs.twimg.com/profile_images/592596033881841664/EHp-Gqrh_normal.jpg,FFFFFF,,FFFFFF,http://pbs.twimg.com/profile_background_images/436767812086800385/MZWmUyWT.png,000000,-36000,,,Thu Mar 04 03:15:31 +0000 2010,,genuine_accounts.csv,False,6,"Wellington, New Zealand ",https://pbs.twimg.com/profile_banners/119597866/1430349473,1DA35A,FFFFFF,,2010-03-04 04:15:31,,0,,,1,,,,,
viedeleon,15003,477,301.0,3103.0,2.0,,,Pacific Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/483592716324855808/nt62sCz4.jpeg,https://pbs.twimg.com/profile_images/584665555598090240/ppC7taME_normal.jpg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/483592716324855808/nt62sCz4.jpeg,89C9FA,-25200,,,Wed May 11 12:14:21 +0000 2011,,genuine_accounts.csv,False,5,"Baguio City, PH",https://pbs.twimg.com/profile_banners/296791685/1420124879,333333,C0DEED,,2011-05-11 14:14:21,,0,,,1,,,,,
villagetwink,26645,1618,1502.0,3425.0,11.0,,,Pacific Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/378800000169688594/b-uyB-4f.png,https://pbs.twimg.com/profile_images/590152714547384320/FTIqlSZ-_normal.jpg,FFFFFF,,EFEFEF,http://pbs.twimg.com/profile_background_images/378800000169688594/b-uyB-4f.png,828585,-25200,,,Wed Mar 28 15:17:34 +0000 2012,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/539128249/1429538441,333333,FFFFFF,,2012-03-28 17:17:34,,1,,,1,,,,,
viplove_saini,1217,170,271.0,107.0,4.0,,,New Delhi,,1.0,,https://pbs.twimg.com/profile_background_images/378800000167401585/15uyb02n.jpeg,https://pbs.twimg.com/profile_images/587508629588180992/ByiK5l4U_normal.jpg,FFFFFF,,F6F6F6,http://pbs.twimg.com/profile_background_images/378800000167401585/15uyb02n.jpeg,038543,19800,,,Tue Mar 20 11:11:20 +0000 2012,,genuine_accounts.csv,False,4,"Rohini,New Delhi ,India",https://pbs.twimg.com/profile_banners/531212295/1407482498,333333,ACDED6,,2012-03-20 12:11:20,,1,,,,,,,,
vodxxka,19013,1166,801.0,5004.0,2.0,,,Arizona,,1.0,,https://pbs.twimg.com/profile_background_images/537257910284214272/vmCs4n3B.jpeg,https://pbs.twimg.com/profile_images/593586603185967104/zih93ep-_normal.jpg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/537257910284214272/vmCs4n3B.jpeg,E30079,-25200,,,Fri Jul 12 13:30:09 +0000 2013,,genuine_accounts.csv,False,5,"CEBU, PH",https://pbs.twimg.com/profile_banners/1588473198/1430314530,333333,131516,,2013-07-12 15:30:09,,0,,,1,,,,,
vranac,49542,1388,1233.0,551.0,76.0,,,Belgrade,,1.0,,https://pbs.twimg.com/profile_background_images/159555503/twilk_background_4cb0359dc3ddf.jpg,https://pbs.twimg.com/profile_images/558950937528504321/RYwDSEGF_normal.jpeg,C0DEED,,DDEEF6,http://pbs.twimg.com/profile_background_images/159555503/twilk_background_4cb0359dc3ddf.jpg,0084B4,7200,,,Fri Jul 04 16:02:23 +0000 2008,,genuine_accounts.csv,False,5,"Novi Sad, Vojvodina",,333333,C0DEED,,2008-07-04 18:02:23,,0,,,1,,,,,
vtiarad,116,42,173.0,278.0,0.0,,,Singapore,,1.0,,https://pbs.twimg.com/profile_background_images/558611870/3d-digital-art-wallpaper-1024x768-091116.jpg,https://pbs.twimg.com/profile_images/559318198495870976/vYODucYL_normal.jpeg,BDDCAD,,DDFFCC,http://pbs.twimg.com/profile_background_images/558611870/3d-digital-art-wallpaper-1024x768-091116.jpg,ABB8C2,28800,,,Wed Apr 13 06:51:29 +0000 2011,,genuine_accounts.csv,False,3,,https://pbs.twimg.com/profile_banners/281403145/1403870298,333333,131516,,2011-04-13 08:51:29,,0,,,1,,,,,
walkoff2,7141,180,327.0,1533.0,4.0,,,Central Time (US & Canada),,,,https://pbs.twimg.com/profile_background_images/378800000065634685/1b0a954adc9db1f5c22287a2da58d747.png,https://pbs.twimg.com/profile_images/539519871210385409/14VnZfzr_normal.jpeg,FFFFFF,,78C0A8,http://pbs.twimg.com/profile_background_images/378800000065634685/1b0a954adc9db1f5c22287a2da58d747.png,C43232,-18000,,,Mon May 07 01:58:59 +0000 2007,,genuine_accounts.csv,False,4,"Irving, TX",https://pbs.twimg.com/profile_banners/5820222/1425597030,5E412F,1E0BFF,,2007-05-07 03:58:59,,0,,,1,,,,,
wavewhitesides,32096,3837,952.0,13755.0,13.0,,,Quito,,1.0,,https://pbs.twimg.com/profile_background_images/484884706589032448/V1P-zzh6.jpeg,https://pbs.twimg.com/profile_images/591131286590357504/DUkpVkfV_normal.jpg,FFFFFF,,E68AE6,http://pbs.twimg.com/profile_background_images/484884706589032448/V1P-zzh6.jpeg,611EC7,-18000,,,Fri Aug 06 15:11:03 +0000 2010,,genuine_accounts.csv,False,5,,https://pbs.twimg.com/profile_banners/175418591/1428015045,2F0EEB,36369C,,2010-08-06 17:11:03,,0,,,1,,,,,
waxbanks,22496,821,552.0,5897.0,29.0,,,Eastern Time (US & Canada),,,,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_images/455097625835237378/o1HpCiYC_normal.jpeg,87BC44,,E0FF92,http://abs.twimg.com/images/themes/theme1/bg.png,0000FF,-14400,,,Wed Feb 21 01:08:16 +0000 2007,,genuine_accounts.csv,False,5,cambridge ma,https://pbs.twimg.com/profile_banners/785080/1390678930,000000,9AE4E8,,2007-02-21 02:08:16,,0,,,1,,,,,
weedsmokr,7200,262,567.0,429.0,2.0,,,Pacific Time (US & Canada),,1.0,,https://abs.twimg.com/images/themes/theme14/bg.gif,https://pbs.twimg.com/profile_images/437681831798779904/TNWPDJQ7_normal.jpeg,EEEEEE,,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,009999,-25200,,,Sun Jun 14 20:01:03 +0000 2009,,genuine_accounts.csv,False,4,Coachella ,https://pbs.twimg.com/profile_banners/47161971/1396058400,333333,131516,,2009-06-14 22:01:03,,0,,,1,,,,,
wendyaveli,28275,1068,1883.0,689.0,29.0,,,Central Time (US & Canada),,1.0,,https://pbs.twimg.com/profile_background_images/289463498/switzerclass.jpg,https://pbs.twimg.com/profile_images/554813121421115393/LqXZv1xA_normal.jpeg,FFFFFF,,252429,http://pbs.twimg.com/profile_background_images/289463498/switzerclass.jpg,A81010,-18000,,,Sat Oct 09 21:13:58 +0000 2010,,genuine_accounts.csv,False,5,Oklahoma,https://pbs.twimg.com/profile_banners/200645756/1408936560,666666,1A1B1F,,2010-10-09 23:13:58,,0,,,1,,,,,
